anonymous_stack_id,domain,stack_index,sample_type,source_folder,slice_count,image_paths_json,selection_seed,slide_or_specimen_id,patient_id,algorithm_outputs_exposed,consensus_label_exposed
94ec86e861bd5a13,WBC,9020,primary_unbiased,/mnt/d/New_folder/datasets/WBC_dataset1/9020,10,"[""/mnt/d/New_folder/datasets/WBC_dataset1/9020/9020_0.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/9020/9020_1.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/9020/9020_2.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/9020/9020_3.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/9020/9020_4.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/9020/9020_5.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/9020/9020_6.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/9020/9020_7.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/9020/9020_8.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/9020/9020_9.jpg""]",4524210,WBC_slide_49,not available,False,False
5372faffe0470118,WBC,16633,disagreement_enriched_qualitative,/mnt/d/New_folder/datasets/WBC_dataset1/16633,10,"[""/mnt/d/New_folder/datasets/WBC_dataset1/16633/16633_0.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/16633/16633_1.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/16633/16633_2.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/16633/16633_3.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/16633/16633_4.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/16633/16633_5.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/16633/16633_6.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/16633/16633_7.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/16633/16633_8.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/16633/16633_9.jpg""]",4524210,WBC_slide_159,not available,False,False
9795af71396fb86b,TBF,151,primary_unbiased,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos094,14,"[""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos094/FieldPos094_page_1.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos094/FieldPos094_page_2.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos094/FieldPos094_page_3.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos094/FieldPos094_page_4.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos094/FieldPos094_page_5.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos094/FieldPos094_page_6.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos094/FieldPos094_page_7.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos094/FieldPos094_page_8.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos094/FieldPos094_page_9.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos094/FieldPos094_page_10.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos094/FieldPos094_page_11.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos094/FieldPos094_page_12.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos094/FieldPos094_page_13.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos094/FieldPos094_page_14.png""]",4524210,not available,not available,False,False
96fcffeb57e5d15c,TBI,10,primary_unbiased,/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL1,10,"[""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL1/HL1 (1).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL1/HL1 (2).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL1/HL1 (3).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL1/HL1 (4).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL1/HL1 (5).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL1/HL1 (6).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL1/HL1 (7).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL1/HL1 (8).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL1/HL1 (9).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL1/HL1 (10).JPG""]",4524210,not available,not available,False,False
e85e6a52d96cc103,BMA,10,primary_unbiased,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos002_2,14,"[""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos002_2/pos002_2_page_1.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos002_2/pos002_2_page_2.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos002_2/pos002_2_page_3.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos002_2/pos002_2_page_4.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos002_2/pos002_2_page_5.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos002_2/pos002_2_page_6.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos002_2/pos002_2_page_7.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos002_2/pos002_2_page_8.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos002_2/pos002_2_page_9.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos002_2/pos002_2_page_10.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos002_2/pos002_2_page_11.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos002_2/pos002_2_page_12.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos002_2/pos002_2_page_13.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos002_2/pos002_2_page_14.png""]",4524210,not available,not available,False,False
0575261f9a1247d4,WBC,16768,primary_unbiased,/mnt/d/New_folder/datasets/WBC_dataset1/16768,10,"[""/mnt/d/New_folder/datasets/WBC_dataset1/16768/16768_0.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/16768/16768_1.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/16768/16768_2.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/16768/16768_3.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/16768/16768_4.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/16768/16768_5.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/16768/16768_6.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/16768/16768_7.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/16768/16768_8.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/16768/16768_9.jpg""]",4524210,WBC_slide_161,not available,False,False
5fe9d397569339fb,TBF,79,primary_unbiased,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos034,14,"[""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos034/FieldPos034_page_1.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos034/FieldPos034_page_2.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos034/FieldPos034_page_3.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos034/FieldPos034_page_4.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos034/FieldPos034_page_5.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos034/FieldPos034_page_6.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos034/FieldPos034_page_7.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos034/FieldPos034_page_8.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos034/FieldPos034_page_9.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos034/FieldPos034_page_10.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos034/FieldPos034_page_11.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos034/FieldPos034_page_12.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos034/FieldPos034_page_13.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos034/FieldPos034_page_14.png""]",4524210,not available,not available,False,False
f7ba9b3fb239e8dd,WBC,10840,primary_unbiased,/mnt/d/New_folder/datasets/WBC_dataset1/10840,10,"[""/mnt/d/New_folder/datasets/WBC_dataset1/10840/10840_0.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/10840/10840_1.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/10840/10840_2.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/10840/10840_3.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/10840/10840_4.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/10840/10840_5.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/10840/10840_6.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/10840/10840_7.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/10840/10840_8.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/10840/10840_9.jpg""]",4524210,WBC_slide_59,not available,False,False
36e4237c0b7454c3,WBC,21372,primary_unbiased,/mnt/d/New_folder/datasets/WBC_dataset1/21372,10,"[""/mnt/d/New_folder/datasets/WBC_dataset1/21372/21372_0.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/21372/21372_1.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/21372/21372_2.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/21372/21372_3.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/21372/21372_4.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/21372/21372_5.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/21372/21372_6.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/21372/21372_7.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/21372/21372_8.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/21372/21372_9.jpg""]",4524210,WBC_slide_185,not available,False,False
5da4f578a441f116,BMA,17,primary_unbiased,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_1,14,"[""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_1/pos004_1_page_1.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_1/pos004_1_page_2.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_1/pos004_1_page_3.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_1/pos004_1_page_4.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_1/pos004_1_page_5.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_1/pos004_1_page_6.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_1/pos004_1_page_7.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_1/pos004_1_page_8.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_1/pos004_1_page_9.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_1/pos004_1_page_10.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_1/pos004_1_page_11.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_1/pos004_1_page_12.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_1/pos004_1_page_13.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_1/pos004_1_page_14.png""]",4524210,not available,not available,False,False
276de9c41acecbdf,WBC,8484,primary_unbiased,/mnt/d/New_folder/datasets/WBC_dataset1/8484,10,"[""/mnt/d/New_folder/datasets/WBC_dataset1/8484/8484_0.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/8484/8484_1.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/8484/8484_2.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/8484/8484_3.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/8484/8484_4.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/8484/8484_5.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/8484/8484_6.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/8484/8484_7.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/8484/8484_8.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/8484/8484_9.jpg""]",4524210,WBC_slide_45,not available,False,False
78ca4e51ffaabfb0,TBF,142,primary_unbiased,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos086 (2),14,"[""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos086 (2)/FieldPos086 (2)_page_1.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos086 (2)/FieldPos086 (2)_page_2.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos086 (2)/FieldPos086 (2)_page_3.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos086 (2)/FieldPos086 (2)_page_4.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos086 (2)/FieldPos086 (2)_page_5.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos086 (2)/FieldPos086 (2)_page_6.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos086 (2)/FieldPos086 (2)_page_7.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos086 (2)/FieldPos086 (2)_page_8.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos086 (2)/FieldPos086 (2)_page_9.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos086 (2)/FieldPos086 (2)_page_10.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos086 (2)/FieldPos086 (2)_page_11.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos086 (2)/FieldPos086 (2)_page_12.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos086 (2)/FieldPos086 (2)_page_13.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos086 (2)/FieldPos086 (2)_page_14.png""]",4524210,not available,not available,False,False
2c848435c4086211,BMA,7,primary_unbiased,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_3,14,"[""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_3/pos001_3_page_1.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_3/pos001_3_page_2.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_3/pos001_3_page_3.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_3/pos001_3_page_4.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_3/pos001_3_page_5.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_3/pos001_3_page_6.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_3/pos001_3_page_7.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_3/pos001_3_page_8.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_3/pos001_3_page_9.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_3/pos001_3_page_10.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_3/pos001_3_page_11.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_3/pos001_3_page_12.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_3/pos001_3_page_13.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_3/pos001_3_page_14.png""]",4524210,not available,not available,False,False
1d937c40393a866b,TBF,117,primary_unbiased,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos063,14,"[""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos063/FieldPos063_page_1.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos063/FieldPos063_page_2.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos063/FieldPos063_page_3.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos063/FieldPos063_page_4.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos063/FieldPos063_page_5.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos063/FieldPos063_page_6.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos063/FieldPos063_page_7.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos063/FieldPos063_page_8.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos063/FieldPos063_page_9.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos063/FieldPos063_page_10.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos063/FieldPos063_page_11.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos063/FieldPos063_page_12.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos063/FieldPos063_page_13.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos063/FieldPos063_page_14.png""]",4524210,not available,not available,False,False
9b3ff0b7c8dcd02f,TBI,1,primary_unbiased,/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH2,10,"[""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH2/HH2 (1).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH2/HH2 (2).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH2/HH2 (3).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH2/HH2 (4).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH2/HH2 (5).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH2/HH2 (6).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH2/HH2 (7).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH2/HH2 (8).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH2/HH2 (9).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH2/HH2 (10).JPG""]",4524210,not available,not available,False,False
870fd718da547841,WBC,25016,primary_unbiased,/mnt/d/New_folder/datasets/WBC_dataset1/25016,10,"[""/mnt/d/New_folder/datasets/WBC_dataset1/25016/25016_0.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/25016/25016_1.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/25016/25016_2.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/25016/25016_3.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/25016/25016_4.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/25016/25016_5.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/25016/25016_6.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/25016/25016_7.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/25016/25016_8.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/25016/25016_9.jpg""]",4524210,WBC_slide_209,not available,False,False
da9e8509619b4e9b,BMA,33,primary_unbiased,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos008_1,14,"[""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos008_1/pos008_1_page_1.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos008_1/pos008_1_page_2.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos008_1/pos008_1_page_3.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos008_1/pos008_1_page_4.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos008_1/pos008_1_page_5.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos008_1/pos008_1_page_6.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos008_1/pos008_1_page_7.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos008_1/pos008_1_page_8.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos008_1/pos008_1_page_9.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos008_1/pos008_1_page_10.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos008_1/pos008_1_page_11.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos008_1/pos008_1_page_12.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos008_1/pos008_1_page_13.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos008_1/pos008_1_page_14.png""]",4524210,not available,not available,False,False
4d19038f98dfa441,WBC,5906,disagreement_enriched_qualitative,/mnt/d/New_folder/datasets/WBC_dataset1/5906,10,"[""/mnt/d/New_folder/datasets/WBC_dataset1/5906/5906_0.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/5906/5906_1.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/5906/5906_2.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/5906/5906_3.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/5906/5906_4.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/5906/5906_5.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/5906/5906_6.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/5906/5906_7.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/5906/5906_8.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/5906/5906_9.jpg""]",4524210,WBC_slide_29,not available,False,False
8085f43338214994,TBI,4,primary_unbiased,/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH5,10,"[""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH5/HH5 (1).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH5/HH5 (2).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH5/HH5 (3).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH5/HH5 (4).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH5/HH5 (5).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH5/HH5 (6).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH5/HH5 (7).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH5/HH5 (8).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH5/HH5 (9).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH5/HH5 (10).JPG""]",4524210,not available,not available,False,False
217f54d9c6554496,WBC,7163,primary_unbiased,/mnt/d/New_folder/datasets/WBC_dataset1/7163,10,"[""/mnt/d/New_folder/datasets/WBC_dataset1/7163/7163_0.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/7163/7163_1.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/7163/7163_2.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/7163/7163_3.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/7163/7163_4.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/7163/7163_5.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/7163/7163_6.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/7163/7163_7.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/7163/7163_8.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/7163/7163_9.jpg""]",4524210,WBC_slide_37,not available,False,False
